datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,date_utc,funding_rate_day_sum,funding_points_in_day
2020-03-22 00:00:00+00:00,132.64,137.2,121.0,122.25,1724360.751,222080052.34143,362939,860046.035,110847491.54901,2020-03-22,0.00030000000000000003,3
2020-03-23 00:00:00+00:00,122.27,137.67,119.0,135.96,1950909.243,250208240.74389,464331,1038397.939,133246554.66263,2020-03-23,0.00030000000000000003,3
2020-03-24 00:00:00+00:00,135.96,143.44,132.41,138.38,1745190.832,239985908.84741,517026,873953.807,120177175.35562,2020-03-24,0.00030000000000000003,3
2020-03-25 00:00:00+00:00,138.39,142.46,132.36,136.1,1448291.794,198316846.12547,431364,747223.385,102368005.35048,2020-03-25,0.00030000000000000003,3
2020-03-26 00:00:00+00:00,136.11,139.8,133.18,138.41,1069528.365,144970764.16497,307363,569052.28,77184947.46968,2020-03-26,0.00030000000000000003,3
2020-03-27 00:00:00+00:00,138.36,141.44,129.16,131.27,1024307.98,139707188.15309,277914,506564.725,69182079.17342,2020-03-27,0.00030000000000000003,3
2020-03-28 00:00:00+00:00,131.24,132.93,124.52,130.95,1335630.33,171695997.87213,342445,693938.306,89279784.30567,2020-03-28,0.00017285,3
2020-03-29 00:00:00+00:00,130.97,131.77,123.74,124.4,848667.965,108415730.52964,218262,441943.126,56521126.7054,2020-03-29,0.00030000000000000003,3
2020-03-30 00:00:00+00:00,124.42,135.13,123.93,132.04,1187536.733,155662722.1298,266063,658190.215,86273869.32986,2020-03-30,0.00010090000000000001,3
2020-03-31 00:00:00+00:00,132.07,135.0,130.33,132.61,896493.378,118826469.17698,205235,479586.304,63597113.07116,2020-03-31,0.00030000000000000003,3
2020-04-01 00:00:00+00:00,132.6,137.22,128.27,135.6,1143905.195,151016360.2243,230834,605099.783,79955721.67352,2020-04-01,0.00012632000000000002,3
2020-04-02 00:00:00+00:00,135.6,149.97,135.0,141.3,1694646.358,238001714.23101,380867,882634.086,123922347.88563,2020-04-02,0.0001483,3
2020-04-03 00:00:00+00:00,141.29,146.78,137.68,141.23,1307374.677,186309257.94885,325138,671239.958,95689844.14259,2020-04-03,0.00030000000000000003,3
2020-04-04 00:00:00+00:00,141.2,146.14,138.79,144.02,977437.997,139027717.81503,223233,511826.278,72853225.71105,2020-04-04,0.00024881,3
2020-04-05 00:00:00+00:00,143.97,145.52,140.6,142.59,780295.149,111570542.9069,172991,393417.598,56270667.09811,2020-04-05,0.00023554,3
2020-04-06 00:00:00+00:00,142.59,171.99,142.51,171.15,2847455.204,449513671.57668,562880,1534227.044,241848317.04149,2020-04-06,0.00022567,3
2020-04-07 00:00:00+00:00,171.15,176.16,162.13,164.55,3033756.235,517045468.00622,701681,1541973.395,262923147.41045,2020-04-07,-0.00014175,3
2020-04-08 00:00:00+00:00,164.56,174.59,163.55,173.19,1871521.554,317822104.24189,458894,943895.429,160396947.23593,2020-04-08,0.00030000000000000003,3
2020-04-09 00:00:00+00:00,173.18,173.44,164.89,169.46,1307817.881,222508469.51894,331023,641936.449,109296225.42885,2020-04-09,0.00030000000000000003,3
2020-04-10 00:00:00+00:00,169.48,170.1,152.0,157.69,2238955.865,356355836.18656,494548,1101861.291,175345964.38678,2020-04-10,0.00030000000000000003,3
2020-04-11 00:00:00+00:00,157.69,161.25,153.78,158.19,1157138.069,182597930.42972,276994,599473.392,94634227.12109,2020-04-11,0.00018577,3
2020-04-12 00:00:00+00:00,158.21,164.9,154.85,158.72,1402479.422,224914825.57336,277592,741177.241,118849123.73573,2020-04-12,0.00021985,3
2020-04-13 00:00:00+00:00,158.69,159.08,149.55,156.37,1787879.914,275149048.62074,405320,903569.15,139139156.3119,2020-04-13,0.00030000000000000003,3
2020-04-14 00:00:00+00:00,156.38,161.83,155.07,158.43,1342786.247,212907622.9064,297080,690112.758,109426592.18924,2020-04-14,0.00030000000000000003,3
2020-04-15 00:00:00+00:00,158.42,161.32,151.9,152.64,1352926.571,212884736.06398,292804,688291.692,108429536.28274,2020-04-15,0.00030000000000000003,3
2020-04-16 00:00:00+00:00,152.64,174.92,148.07,172.27,3073088.701,509884815.63486,630949,1667614.256,276876716.62637,2020-04-16,0.00017474,3
2020-04-17 00:00:00+00:00,172.31,174.88,168.21,170.56,1341267.776,228893903.77257,308154,662022.853,113010549.14014,2020-04-17,0.00030000000000000003,3
2020-04-18 00:00:00+00:00,170.56,189.68,170.28,187.48,2159964.294,389663555.13636,437965,1144658.728,206421142.12535,2020-04-18,0.00029454000000000004,3
2020-04-19 00:00:00+00:00,187.52,188.3,176.27,179.97,2326412.534,423672004.55212,427548,1108607.873,201950327.52453,2020-04-19,0.00030000000000000003,3
2020-04-20 00:00:00+00:00,179.96,186.47,166.6,170.19,3452651.911,611827298.66674,671337,1676777.403,297378937.0159,2020-04-20,0.00030000000000000003,3
2020-04-21 00:00:00+00:00,170.19,174.63,167.92,170.66,2195445.346,375960392.8183,464362,1103539.252,189053487.58971,2020-04-21,0.00030000000000000003,3
2020-04-22 00:00:00+00:00,170.66,183.98,169.8,182.63,2433000.659,432861105.37288,451332,1276651.569,227150381.75852,2020-04-22,0.00030000000000000003,3
2020-04-23 00:00:00+00:00,182.63,194.4,178.0,185.53,3351092.377,621753420.53678,618026,1698737.419,315365993.72659,2020-04-23,0.00030000000000000003,3
2020-04-24 00:00:00+00:00,185.54,189.77,184.49,187.65,1865428.754,349685296.23952,388552,907062.139,170090219.94434,2020-04-24,0.00030000000000000003,3
2020-04-25 00:00:00+00:00,187.67,198.53,185.7,194.25,2370712.476,458631945.16971,454073,1186523.724,229588208.22464,2020-04-25,0.00030000000000000003,3
2020-04-26 00:00:00+00:00,194.22,199.99,192.27,197.46,2056340.656,402336362.15937,382181,1032768.026,202142004.0759,2020-04-26,0.00030000000000000003,3
2020-04-27 00:00:00+00:00,197.46,199.0,189.51,196.37,2321318.544,452448671.70133,427019,1159571.77,226133041.51048,2020-04-27,0.00030000000000000003,3
2020-04-28 00:00:00+00:00,196.39,197.72,192.28,196.31,1903267.47,372049036.21292,334612,958974.317,187535228.90431,2020-04-28,0.00030000000000000003,3
2020-04-29 00:00:00+00:00,196.34,219.5,196.31,215.5,3776173.452,788440824.8162,689336,1943728.88,405704452.4078,2020-04-29,0.00030000000000000003,3
2020-04-30 00:00:00+00:00,215.5,227.5,201.9,206.22,4371759.191,936458258.32876,878149,2108115.169,451716089.27402,2020-04-30,0.00060543,3
2020-05-01 00:00:00+00:00,206.21,217.49,206.12,212.22,1902796.913,403173248.22679,486182,959961.269,203411311.01384,2020-05-01,0.00063171,3
2020-05-02 00:00:00+00:00,212.21,215.63,210.55,213.99,1246430.868,265476896.91763,376623,633092.805,134879755.82526,2020-05-02,0.0011457799999999999,3
2020-05-03 00:00:00+00:00,213.99,219.84,205.0,209.95,1688070.223,359428511.96159,415590,802533.224,170972507.63971,2020-05-03,0.00084527,3
2020-05-04 00:00:00+00:00,209.94,210.83,195.1,206.73,2313604.876,469274368.7238,538466,1148443.358,233015542.20557,2020-05-04,0.00048612,3
2020-05-05 00:00:00+00:00,206.69,212.02,201.14,205.39,1814876.244,374058470.5859,478967,890705.326,183688548.36702,2020-05-05,0.00064747,3
2020-05-06 00:00:00+00:00,205.36,211.13,198.04,199.06,1868966.306,386076250.9243,440463,908288.701,187885674.49562,2020-05-06,0.0009129699999999999,3
2020-05-07 00:00:00+00:00,199.09,215.63,196.14,212.25,2470908.382,513526641.1967,593638,1254017.167,260742790.33153,2020-05-07,0.00030111,3
2020-05-08 00:00:00+00:00,212.25,216.95,207.01,211.47,1698296.769,360076385.66326,440233,815387.482,172964056.38134,2020-05-08,0.00117681,3
2020-05-09 00:00:00+00:00,211.47,214.81,208.3,210.31,1444064.449,306213858.72979,388625,680126.868,144273835.94637,2020-05-09,0.00079581,3
2020-05-10 00:00:00+00:00,210.32,210.36,177.89,187.52,3056317.482,577999455.74581,620956,1463682.758,276223585.03148,2020-05-10,0.00035215,3
2020-05-11 00:00:00+00:00,187.48,193.44,175.5,185.69,2311029.197,429270139.29081,527835,1136163.531,211163371.53666,2020-05-11,0.00030000000000000003,3
2020-05-12 00:00:00+00:00,185.68,192.31,185.4,189.64,1261058.639,238588953.57139,340517,632008.189,119596462.74748,2020-05-12,0.00030000000000000003,3
2020-05-13 00:00:00+00:00,189.64,200.95,187.64,199.54,1373737.58,267245495.976,346257,712840.19,138762208.79291,2020-05-13,0.00030000000000000003,3
2020-05-14 00:00:00+00:00,199.53,205.95,195.56,203.13,1892551.091,380305674.97201,476240,935640.693,188112545.66059,2020-05-14,0.00030000000000000003,3
2020-05-15 00:00:00+00:00,203.1,203.99,191.21,194.71,1377796.956,273307743.27705,419743,643566.319,127754849.07853,2020-05-15,0.00010529,3
2020-05-16 00:00:00+00:00,194.72,203.46,193.2,200.39,1100996.922,220055609.9461,379947,569153.844,113772083.23019,2020-05-16,0.0001453,3
2020-05-17 00:00:00+00:00,200.4,210.16,199.5,206.93,1067367.779,218892160.12065,376453,565182.993,115883197.65561,2020-05-17,0.00015943,3
2020-05-18 00:00:00+00:00,206.9,217.2,206.9,214.83,1527493.953,325316559.17037,486047,750914.407,159976325.72143,2020-05-18,0.00030000000000000003,3
2020-05-19 00:00:00+00:00,214.83,215.99,209.32,214.7,1209630.47,257251108.96285,478427,600605.572,127802627.56838,2020-05-19,0.00030000000000000003,3
2020-05-20 00:00:00+00:00,214.69,215.85,206.02,209.96,1322809.976,279696340.13428,450724,616491.938,130437079.98249,2020-05-20,0.00030000000000000003,3
2020-05-21 00:00:00+00:00,209.99,211.69,191.61,198.68,1812327.033,366782519.68942,478043,858529.284,173855718.1685,2020-05-21,0.00030000000000000003,3
2020-05-22 00:00:00+00:00,198.69,209.22,195.95,207.28,1415586.292,287619795.23226,378567,750982.753,152610291.04491,2020-05-22,0.00023518,3
2020-05-23 00:00:00+00:00,207.31,211.2,204.47,206.51,1093535.486,227019949.01277,306675,554105.626,115072686.13286,2020-05-23,0.00030000000000000003,3
2020-05-24 00:00:00+00:00,206.46,210.54,199.24,199.7,1534431.164,316070681.24532,450498,750301.676,154684861.02078,2020-05-24,0.00030000000000000003,3
2020-05-25 00:00:00+00:00,199.7,205.66,197.72,204.1,992843.927,201511206.07324,396003,508564.407,103242625.95694,2020-05-25,0.00030000000000000003,3
2020-05-26 00:00:00+00:00,204.1,205.05,196.68,200.91,1053386.195,212361617.55361,369707,515182.166,103911955.09801,2020-05-26,0.00030000000000000003,3
2020-05-27 00:00:00+00:00,200.89,208.48,200.69,208.27,949312.616,194678762.77842,354584,519768.571,106588796.09469,2020-05-27,0.00030000000000000003,3
2020-05-28 00:00:00+00:00,208.27,220.79,204.55,220.32,1302485.446,275853034.40081,456508,698082.969,147950152.78307,2020-05-28,0.00030000000000000003,3
2020-05-29 00:00:00+00:00,220.31,225.0,217.0,220.65,1412528.305,311884016.19261,503061,694278.85,153343433.13034,2020-05-29,0.00030000000000000003,3
2020-05-30 00:00:00+00:00,220.65,247.85,218.77,243.74,2496490.987,585564863.55064,755218,1285275.98,301535374.86811,2020-05-30,0.00030000000000000003,3
2020-05-31 00:00:00+00:00,243.73,245.3,229.54,231.55,2064900.485,489701677.03937,558819,979536.079,232409178.06501,2020-05-31,0.00030000000000000003,3
2020-06-01 00:00:00+00:00,231.55,252.8,230.61,248.9,2168854.578,522438717.22123,587226,1134653.651,273493708.93315,2020-06-01,0.00030000000000000003,3
2020-06-02 00:00:00+00:00,248.91,254.48,220.0,237.73,1997511.516,482361317.69117,660078,945637.486,228533906.52192,2020-06-02,0.00062986,3
2020-06-03 00:00:00+00:00,237.74,245.23,233.3,244.52,1177836.333,281645740.99126,488449,609178.834,145739420.93825,2020-06-03,0.00030000000000000003,3
2020-06-04 00:00:00+00:00,244.52,246.7,235.75,243.28,1658566.857,402459677.30633,566658,804490.529,195313553.4582,2020-06-04,0.00030000000000000003,3
2020-06-05 00:00:00+00:00,243.29,248.36,238.68,240.13,1287620.696,312982105.00055,492819,628943.722,152986326.74566,2020-06-05,0.00030000000000000003,3
2020-06-06 00:00:00+00:00,240.12,244.89,237.91,242.05,838620.358,202429929.69899,395601,425877.028,102857288.32033,2020-06-06,0.00030000000000000003,3
2020-06-07 00:00:00+00:00,242.06,245.61,234.64,244.66,1343974.146,322855661.22177,449450,660432.69,158814664.67235,2020-06-07,0.00030000000000000003,3
2020-06-08 00:00:00+00:00,244.67,248.05,241.04,246.65,857037.392,209012260.96756,359385,431628.766,105307849.51097,2020-06-08,0.00054751,3
2020-06-09 00:00:00+00:00,246.64,250.1,237.3,243.98,1120313.696,272824173.15009,423086,548534.685,133671771.26579,2020-06-09,0.00043902,3
2020-06-10 00:00:00+00:00,243.98,251.0,241.0,247.95,1101191.092,270438018.28235,417318,572161.041,140604714.95209,2020-06-10,0.00030000000000000003,3
2020-06-11 00:00:00+00:00,247.95,250.34,225.33,230.48,1937518.384,463593288.19211,581593,891482.445,213351732.27579,2020-06-11,0.00043457,3
2020-06-12 00:00:00+00:00,230.48,239.38,228.3,237.46,958938.087,225982481.27438,393900,489143.223,115268052.35928,2020-06-12,0.00030000000000000003,3
2020-06-13 00:00:00+00:00,237.47,238.88,234.6,238.17,562091.362,133082474.15789,311442,279284.772,66155311.43801,2020-06-13,0.00030000000000000003,3
2020-06-14 00:00:00+00:00,238.14,238.59,229.9,231.92,787142.212,184729377.14818,323956,356707.362,83751950.49674,2020-06-14,0.00030000000000000003,3
2020-06-15 00:00:00+00:00,231.92,233.64,218.02,230.86,1960437.997,443458580.66509,520180,967115.382,218911046.16336,2020-06-15,0.00030000000000000003,3
2020-06-16 00:00:00+00:00,230.85,236.0,228.75,235.22,989098.472,230773103.93013,314960,491937.731,114803509.1738,2020-06-16,0.00030000000000000003,3
2020-06-17 00:00:00+00:00,235.22,237.5,227.47,233.75,1098414.164,255862428.97339,321599,521069.103,121490164.02645,2020-06-17,0.00030000000000000003,3
2020-06-18 00:00:00+00:00,233.73,234.7,227.81,231.26,722224.653,167276182.33834,255571,326354.777,75633704.10627,2020-06-18,0.00030000000000000003,3
2020-06-19 00:00:00+00:00,231.26,232.0,226.02,228.97,875231.698,200700324.69961,269891,433401.873,99415769.3718,2020-06-19,0.00030000000000000003,3
2020-06-20 00:00:00+00:00,228.98,230.8,225.07,228.85,690552.179,157633384.57489,214484,334275.181,76352238.61649,2020-06-20,0.00030000000000000003,3
2020-06-21 00:00:00+00:00,228.84,231.4,227.06,228.08,480312.941,110256923.45852,185644,235580.859,54110660.2194,2020-06-21,0.00030000000000000003,3
2020-06-22 00:00:00+00:00,228.07,247.0,227.5,243.14,1580083.705,377318824.05754,417611,840978.763,200701483.32696,2020-06-22,0.00030000000000000003,3
2020-06-23 00:00:00+00:00,243.13,244.9,240.7,243.12,880274.162,213875470.03441,254457,421826.829,102514856.57013,2020-06-23,0.00030000000000000003,3
2020-06-24 00:00:00+00:00,243.13,249.41,231.0,234.54,1872960.153,448953617.37941,482217,880381.75,211029710.96994,2020-06-24,0.00030000000000000003,3
2020-06-25 00:00:00+00:00,234.54,235.5,227.53,232.5,1051198.67,244330169.1645,400908,510650.708,118734661.87216,2020-06-25,0.00030000000000000003,3
2020-06-26 00:00:00+00:00,232.5,233.65,227.67,229.66,1096114.911,252514561.81677,413927,524199.635,120793668.78178,2020-06-26,0.00030000000000000003,3
2020-06-27 00:00:00+00:00,229.65,231.4,213.59,220.94,1316665.336,294859175.09059,377007,624816.848,139960440.38606,2020-06-27,0.00030000000000000003,3
2020-06-28 00:00:00+00:00,220.95,227.9,217.81,224.96,967586.374,216318637.93915,317233,502465.172,112349341.22079,2020-06-28,0.00030000000000000003,3
2020-06-29 00:00:00+00:00,224.93,230.13,221.11,227.95,1101723.749,247970501.55192,353417,560731.204,126294756.2583,2020-06-29,0.00030000000000000003,3
2020-06-30 00:00:00+00:00,227.95,228.73,223.0,225.56,843327.995,190512620.41264,282693,402687.751,90995126.37601,2020-06-30,0.00030000000000000003,3
2020-07-01 00:00:00+00:00,225.56,232.78,224.01,231.03,980442.364,224106226.5533,304623,522030.769,119352111.57668,2020-07-01,0.00030000000000000003,3
2020-07-02 00:00:00+00:00,231.02,231.99,222.76,226.54,1305858.588,297251172.93531,413390,620572.471,141280024.34981,2020-07-02,0.00030000000000000003,3
2020-07-03 00:00:00+00:00,226.54,228.17,224.11,224.83,579175.291,131241028.78854,249631,274446.475,62224101.27991,2020-07-03,0.00030000000000000003,3
2020-07-04 00:00:00+00:00,224.82,230.77,224.31,229.2,534507.407,121465137.44154,221319,288190.484,65509881.10106,2020-07-04,0.00030000000000000003,3
2020-07-05 00:00:00+00:00,229.21,229.88,223.26,227.61,681239.534,154164268.13412,235460,329375.424,74563286.29365,2020-07-05,0.00030000000000000003,3
2020-07-06 00:00:00+00:00,227.61,242.32,226.89,241.63,1361794.882,320359855.27586,380449,726080.676,170747488.86006,2020-07-06,0.00030000000000000003,3
2020-07-07 00:00:00+00:00,241.66,243.9,234.44,239.45,1024076.026,244093092.67784,343892,493464.069,117654408.76251,2020-07-07,0.00030000000000000003,3
2020-07-08 00:00:00+00:00,239.45,249.0,237.75,247.14,1430997.143,348773164.43888,444962,732759.309,178631718.02462,2020-07-08,0.00030000000000000003,3
2020-07-09 00:00:00+00:00,247.1,247.94,238.04,242.01,1407925.425,342433597.13767,394925,669095.468,162784492.45134,2020-07-09,0.00032967,3
2020-07-10 00:00:00+00:00,242.0,242.25,235.73,241.37,789372.278,188835488.4167,271580,384581.742,92018469.28306,2020-07-10,0.00030000000000000003,3
2020-07-11 00:00:00+00:00,241.38,241.79,237.61,239.25,478752.331,114661329.881,212158,230319.713,55175888.8585,2020-07-11,0.00030000000000000003,3
2020-07-12 00:00:00+00:00,239.25,244.35,236.0,242.82,899578.746,215562992.67344,310997,454324.886,108966750.81986,2020-07-12,0.00030000000000000003,3
2020-07-13 00:00:00+00:00,242.82,245.56,237.3,239.6,1099518.478,266174695.26564,366373,522770.902,126606033.00168,2020-07-13,0.00032899000000000003,3
2020-07-14 00:00:00+00:00,239.6,242.24,236.74,240.56,724653.885,173634906.59871,264606,356855.077,85560379.61008,2020-07-14,0.00030000000000000003,3
2020-07-15 00:00:00+00:00,240.57,241.5,236.9,238.59,529634.834,126575225.98055,220091,242492.015,57987805.62434,2020-07-15,0.00030000000000000003,3
2020-07-16 00:00:00+00:00,238.59,239.58,229.84,233.74,1047566.611,244658931.71368,333572,498974.012,116542332.55892,2020-07-16,0.00030000000000000003,3
2020-07-17 00:00:00+00:00,233.75,235.05,231.81,232.72,557216.722,129976699.22534,222227,292917.632,68340832.40444,2020-07-17,0.00030000000000000003,3
2020-07-18 00:00:00+00:00,232.72,236.95,232.35,235.69,466496.509,109492088.0996,205667,254198.094,59672274.13148,2020-07-18,0.00030000000000000003,3
2020-07-19 00:00:00+00:00,235.69,239.93,233.28,239.19,573124.068,135124155.60153,207075,301422.349,71086755.40594,2020-07-19,0.00030000000000000003,3
2020-07-20 00:00:00+00:00,239.18,239.81,234.0,236.03,693643.358,164752457.58157,241950,317990.05,75548689.01892,2020-07-20,0.00030000000000000003,3
2020-07-21 00:00:00+00:00,236.02,246.87,235.52,245.56,1191285.53,288862206.41801,362155,640067.275,155124014.6478,2020-07-21,0.00030000000000000003,3
2020-07-22 00:00:00+00:00,245.56,270.8,241.52,264.27,1647528.096,418091059.37613,427122,874784.361,222009400.22705,2020-07-22,0.00030000000000000003,3
2020-07-23 00:00:00+00:00,264.3,280.48,259.86,275.56,2725687.424,736552038.77903,655074,1379831.154,372872796.6861,2020-07-23,0.00182207,3
2020-07-24 00:00:00+00:00,275.5,287.76,268.32,279.45,2651233.303,736083875.03441,595521,1335782.166,371083613.84945,2020-07-24,0.00195398,3
2020-07-25 00:00:00+00:00,279.45,309.39,279.28,305.64,3122852.128,915502216.03662,671258,1618020.268,474271947.30108,2020-07-25,0.00075224,3
2020-07-26 00:00:00+00:00,305.58,321.99,299.18,311.41,3709687.999,1149779086.62864,765341,1781663.378,552500419.23014,2020-07-26,0.00222894,3
2020-07-27 00:00:00+00:00,311.36,335.0,311.0,322.33,5017477.237,1620266858.22627,1010311,2418096.853,780939332.25971,2020-07-27,0.00237815,3
2020-07-28 00:00:00+00:00,322.3,327.47,306.02,317.21,2856472.08,906295104.75718,648669,1336188.548,424048120.47081,2020-07-28,0.00348618,3
2020-07-29 00:00:00+00:00,317.19,325.99,313.0,318.12,1890408.946,606896653.93406,410157,901832.824,289580341.07162,2020-07-29,0.00253636,3
2020-07-30 00:00:00+00:00,318.12,343.38,314.06,335.3,2332715.926,763116559.16756,516637,1158783.558,379246402.10636,2020-07-30,0.00191808,3
2020-07-31 00:00:00+00:00,335.31,349.83,329.0,346.42,2671758.151,912102990.69843,673762,1310144.582,447400099.88249,2020-07-31,0.00240164,3
2020-08-01 00:00:00+00:00,346.42,394.8,343.4,387.24,4026011.453,1483605104.03266,826413,1994412.716,734869468.9659,2020-08-01,0.00133107,3
2020-08-02 00:00:00+00:00,387.25,418.49,302.0,372.85,6320469.19,2395197027.14924,1334537,2972505.996,1128099335.54762,2020-08-02,0.00291508,3
2020-08-03 00:00:00+00:00,372.86,398.59,366.66,386.2,3020910.903,1173622514.82561,717019,1435804.774,557944152.80214,2020-08-03,0.00134192,3
2020-08-04 00:00:00+00:00,386.19,403.88,380.66,390.1,2702153.264,1057960148.06036,654517,1263035.268,494747898.34088,2020-08-04,0.00154413,3
2020-08-05 00:00:00+00:00,390.02,407.88,384.31,400.95,2378190.463,942126678.78739,627789,1144175.487,453454722.76976,2020-08-05,0.0020407,3
2020-08-06 00:00:00+00:00,400.94,404.25,390.6,395.09,1643305.55,652554125.73757,461636,754079.64,299515272.90246,2020-08-06,0.0018881599999999998,3
2020-08-07 00:00:00+00:00,395.1,398.86,361.27,379.63,2591811.422,992515267.80878,625089,1190747.349,455993670.98331,2020-08-07,0.00128654,3
2020-08-08 00:00:00+00:00,379.62,397.75,376.11,397.48,1345421.828,520508410.78516,405183,667771.036,258392577.20307,2020-08-08,0.00074833,3
2020-08-09 00:00:00+00:00,397.56,400.73,383.75,390.54,1457418.137,571218683.77785,401401,679964.524,266578426.00632,2020-08-09,0.00113777,3
2020-08-10 00:00:00+00:00,390.54,400.7,384.34,395.83,1547750.272,611218329.12583,402256,732177.075,289243471.52562,2020-08-10,0.00194433,3
2020-08-11 00:00:00+00:00,395.83,398.78,367.0,379.3,2199154.835,845731729.1519,529635,1005510.91,386827341.95775,2020-08-11,0.0015258899999999998,3
2020-08-12 00:00:00+00:00,379.34,389.75,366.05,387.46,1576215.436,599199526.83731,400563,755317.942,287347848.76893,2020-08-12,0.0009275900000000001,3
2020-08-13 00:00:00+00:00,387.51,432.25,376.77,425.34,3595989.078,1440744340.82628,822314,1764797.481,707519182.17478,2020-08-13,0.0014393000000000001,3
2020-08-14 00:00:00+00:00,425.27,445.66,418.0,438.84,2795449.786,1207407794.98586,679006,1277883.629,552295589.95358,2020-08-14,0.00407901,3
2020-08-15 00:00:00+00:00,438.71,443.9,426.68,432.75,1729353.597,753504069.8546,492660,784035.197,341677108.50055,2020-08-15,0.00239176,3
2020-08-16 00:00:00+00:00,432.78,437.71,413.01,434.19,1739365.364,742240079.00529,523079,780156.767,333029152.85775,2020-08-16,0.00225259,3
2020-08-17 00:00:00+00:00,434.19,449.0,421.01,431.33,2238985.81,968933324.12397,670317,1051288.797,455218557.64085,2020-08-17,0.00239648,3
2020-08-18 00:00:00+00:00,431.31,434.5,414.0,422.36,1639582.806,698827138.90995,538783,750387.882,319938703.70354,2020-08-18,0.0027387699999999997,3
2020-08-19 00:00:00+00:00,422.33,427.1,393.28,407.65,2392945.29,978436819.67326,750946,1103372.689,451149570.72686,2020-08-19,0.0009612900000000001,3
2020-08-20 00:00:00+00:00,407.63,419.48,402.41,416.29,1235515.836,508701446.71645,490634,591557.499,243677074.4779,2020-08-20,0.0007235900000000001,3
2020-08-21 00:00:00+00:00,416.3,418.95,385.09,388.25,1870166.525,753415032.24112,636597,829286.17,334190781.44887,2020-08-21,0.00041092,3
2020-08-22 00:00:00+00:00,388.27,397.34,380.0,395.44,1122107.661,436143011.08409,484140,529124.269,205744731.82733,2020-08-22,0.00030000000000000003,3
2020-08-23 00:00:00+00:00,395.44,397.2,383.69,391.0,892915.856,348769199.20701,417650,408166.266,159500438.05217,2020-08-23,0.00061373,3
2020-08-24 00:00:00+00:00,391.0,410.7,387.64,407.94,1323796.078,532034653.91777,522224,653864.193,262876763.24914,2020-08-24,0.00086038,3
2020-08-25 00:00:00+00:00,407.91,409.43,370.14,383.11,2394641.047,926182571.14738,772454,1108569.629,428722810.24362,2020-08-25,0.00045396,3
2020-08-26 00:00:00+00:00,383.07,393.44,377.63,386.02,1390706.382,535388937.61697,514169,674117.686,259667646.47793,2020-08-26,0.00045925,3
2020-08-27 00:00:00+00:00,386.02,397.38,371.31,383.6,1885062.888,723029860.38872,634552,893634.062,342920610.27204,2020-08-27,0.00031281,3
2020-08-28 00:00:00+00:00,383.58,398.8,379.94,395.14,1161424.748,454164125.32279,441158,579086.94,226513341.05839,2020-08-28,0.00032226,3
2020-08-29 00:00:00+00:00,395.16,405.8,391.81,398.66,987943.95,395131559.72597,409743,477362.337,190945130.65863,2020-08-29,0.00030000000000000003,3
2020-08-30 00:00:00+00:00,398.71,430.28,398.37,429.11,1442892.512,599192209.99373,530726,717839.897,298203264.84767,2020-08-30,0.00030000000000000003,3
2020-08-31 00:00:00+00:00,429.12,439.49,418.2,434.03,1643669.582,708381941.47511,593545,779588.722,336145332.45312,2020-08-31,0.00030000000000000003,3
2020-09-01 00:00:00+00:00,434.03,489.32,429.25,475.61,3265577.517,1522749662.81293,981222,1590644.394,741303551.23651,2020-09-01,0.0009218,3
2020-09-02 00:00:00+00:00,475.7,482.44,418.3,439.75,4128002.108,1848669079.41557,1198657,1929100.243,863768005.57367,2020-09-02,0.0011591,3
2020-09-03 00:00:00+00:00,439.74,450.91,371.0,381.62,4981606.249,2061198580.62087,1451171,2287690.41,946889014.64748,2020-09-03,0.00034859,3
2020-09-04 00:00:00+00:00,381.52,400.63,356.14,385.2,3806408.61,1466761495.79589,1181030,1792561.153,691007965.43461,2020-09-04,0.00042741000000000003,3
2020-09-05 00:00:00+00:00,385.24,394.89,307.36,334.85,5792598.731,2014890370.20582,1850618,2706958.927,940687371.01923,2020-09-05,0.00030000000000000003,3
2020-09-06 00:00:00+00:00,334.85,360.0,316.03,352.69,3681811.956,1260136199.59651,1111814,1757173.724,601812023.53587,2020-09-06,0.00030000000000000003,3
2020-09-07 00:00:00+00:00,352.62,358.48,323.02,353.49,3268150.18,1119788439.21161,942280,1685902.932,577882936.71006,2020-09-07,0.00026480000000000004,3
2020-09-08 00:00:00+00:00,353.49,356.67,325.0,337.32,3008960.497,1022162050.92677,871201,1531475.834,520393468.63755,2020-09-08,0.00030000000000000003,3
2020-09-09 00:00:00+00:00,337.38,359.0,330.58,350.65,1732784.863,600153424.58103,586359,896528.688,310592316.94435,2020-09-09,0.00030000000000000003,3
2020-09-10 00:00:00+00:00,350.58,377.0,349.66,367.69,2855720.317,1048583230.04711,785449,1480850.294,543781502.14056,2020-09-10,0.00026538,3
2020-09-11 00:00:00+00:00,367.69,375.07,355.6,373.45,1837058.853,671565874.73255,658094,969104.233,354404541.39398,2020-09-11,0.00019972,3
2020-09-12 00:00:00+00:00,373.42,388.36,364.43,387.65,1472243.835,551721286.62609,577135,799030.3,299677090.31168,2020-09-12,0.00023731000000000002,3
2020-09-13 00:00:00+00:00,387.58,390.45,353.12,366.24,2318465.664,859558056.31093,750798,1152247.875,427104602.82123,2020-09-13,0.00030000000000000003,3
