datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30,funding_rate_day_sum
2020-02-17 00:00:00+00:00,9921.87,9971.0,9461.89,9716.0,185338.179,1795989784.48734,399493,89956.126,871881279.69935,-0.020748125855434396,-0.020966392580927362,0.05131195158972214,509.1100000000006,402.0185714285716,0.4491404390550878,0.00195215
2020-02-18 00:00:00+00:00,9716.0,10270.0,9598.0,10174.32,166119.369,1642320613.87592,398826,84019.968,831000734.63062,0.04717167558666113,0.046092887488647705,0.069164265129683,672.0,431.2328571428573,0.4630223941600131,0.00070581
2020-02-19 00:00:00+00:00,10174.53,10286.0,9293.07,9593.65,187495.927,1861820032.84195,442535,86400.201,858942080.38769,-0.05707211882464869,-0.058765477348195816,0.09759178008948022,992.9300000000003,457.92785714285725,0.5106787646197738,0.0012564
2020-02-20 00:00:00+00:00,9593.31,9700.0,9382.59,9601.99,143105.587,1370467343.1851,340441,69158.41,662462607.26312,0.0008693250222804316,0.0008689473781302581,0.03308542629760309,317.40999999999985,456.74285714285725,0.510161037067161,0.0003
2020-02-21 00:00:00+00:00,9601.51,9759.59,9547.0,9681.39,98954.288,957995037.551,222939,49439.472,478708044.51954,0.008269119213829557,0.008235117362518807,0.02214020218725495,212.59000000000015,460.2607142857144,0.509095651921231,0.0003
2020-02-22 00:00:00+00:00,9681.39,9710.7,9565.0,9659.2,58419.547,563688224.30407,137989,29109.51,280905403.94001,-0.00229202624829683,-0.0022946569610020617,0.01504949186015652,145.70000000000073,450.99285714285725,0.49328420005833257,0.00032243
2020-02-23 00:00:00+00:00,9658.95,10018.9,9657.0,9943.12,97134.358,959596142.38798,229104,49886.568,492833810.65496,0.029393738611893427,0.028970025657200082,0.0374668709623985,361.89999999999964,455.9721428571429,0.5005600136665335,0.0013398099999999
2020-02-24 00:00:00+00:00,9943.12,10000.0,9487.38,9662.95,157965.671,1535789024.65726,357670,73688.386,716559068.76857,-0.02817727232498457,-0.028581870089928074,0.051555246240616706,512.6200000000008,459.4764285714287,0.5110731580864446,0.00073361
2020-02-25 00:00:00+00:00,9662.88,9686.78,9247.0,9326.0,168641.725,1596316068.55609,370353,80606.877,763338066.82431,-0.034870303582239415,-0.035492786241167806,0.0455119813307531,439.78000000000065,442.27500000000026,0.5201993061617914,0.00106701
2020-02-26 00:00:00+00:00,9326.0,9384.0,8610.0,8792.22,267005.172,2409004404.57587,594555,125256.227,1130195815.13983,-0.05723568518121391,-0.05893895884991984,0.08299378082779327,774.0,479.6378571428574,0.547502343757599,0.0012546
